Month of Order Date,Product Name,Sales
2013-11-01,Eldon 100 Class Desk Accessories,10.00
2014-10-01,Eldon 100 Class Desk Accessories,10.00
2014-11-01,Eldon 100 Class Desk Accessories,12.00
2014-06-01,Eldon 200 Class Desk Accessories,13.00
2015-05-01,Eldon 200 Class Desk Accessories,13.00
2015-12-01,Eldon 200 Class Desk Accessories,19.00
2016-05-01,Eldon 200 Class Desk Accessories,19.00
2016-11-01,Eldon 200 Class Desk Accessories,19.00
2016-07-01,Eldon 200 Class Desk Accessories,20.00
2015-10-01,Eldon 200 Class Desk Accessories,31.00
2015-02-01,"Eldon 200 Class Desk Accessories, Black",19.00
2013-11-01,"Eldon 200 Class Desk Accessories, Black",57.00
2016-09-01,"Eldon 200 Class Desk Accessories, Burgundy",15.00
2016-07-01,"Eldon 200 Class Desk Accessories, Burgundy",19.00
2014-04-01,"Eldon 200 Class Desk Accessories, Burgundy",31.00
2013-11-01,"Eldon 200 Class Desk Accessories, Burgundy",35.00
2016-06-01,"Eldon 200 Class Desk Accessories, Burgundy",35.00
2013-08-01,"Eldon 200 Class Desk Accessories, Smoke",6.00
2016-07-01,"Eldon 200 Class Desk Accessories, Smoke",19.00
2015-12-01,"Eldon 200 Class Desk Accessories, Smoke",44.00
2016-10-01,"Eldon 200 Class Desk Accessories, Smoke",69.00
2016-06-01,"Eldon 300 Class Desk Accessories, Black",5.00
2015-07-01,"Eldon 300 Class Desk Accessories, Black",25.00
2015-10-01,"Eldon 400 Class Desk Accessories, Black Carbon",14.00
2015-09-01,"Eldon 400 Class Desk Accessories, Black Carbon",28.00
2016-05-01,"Eldon 400 Class Desk Accessories, Black Carbon",35.00
2016-10-01,"Eldon 400 Class Desk Accessories, Black Carbon",35.00
2016-12-01,"Eldon 400 Class Desk Accessories, Black Carbon",47.00
2016-10-01,Eldon 500 Class Desk Accessories,10.00
2016-09-01,Eldon 500 Class Desk Accessories,12.00
2015-08-01,Eldon 500 Class Desk Accessories,19.00
2016-04-01,Eldon 500 Class Desk Accessories,24.00
2015-12-01,Eldon 500 Class Desk Accessories,133.00
2014-11-01,"Eldon ""L"" Workstation Diamond Chairmat",152.00
2013-12-01,"Eldon ""L"" Workstation Diamond Chairmat",182.00
2015-12-01,"Eldon ""L"" Workstation Diamond Chairmat",304.00
2014-06-01,"Eldon ""L"" Workstation Diamond Chairmat",365.00
2013-12-01,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,43.00
2015-04-01,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,87.00
2014-09-01,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,130.00
2016-05-01,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,130.00
2015-05-01,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,173.00
2014-04-01,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.00
2016-09-01,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.00
2016-04-01,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,163.00
2014-07-01,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,168.00
2016-02-01,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,211.00
2016-06-01,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.00
2016-07-01,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.00
2014-10-01,"Eldon Base for stackable storage shelf, platinum",78.00
2015-07-01,"Eldon Base for stackable storage shelf, platinum",78.00
2015-09-01,"Eldon Base for stackable storage shelf, platinum",93.00
2015-11-01,"Eldon Base for stackable storage shelf, platinum",117.00
2015-06-01,"Eldon Base for stackable storage shelf, platinum",125.00
2013-10-01,"Eldon Base for stackable storage shelf, platinum",382.00
2016-02-01,Eldon Cleatmat Chair Mats for Medium Pile Carpets,22.00
2016-04-01,Eldon Cleatmat Chair Mats for Medium Pile Carpets,44.00
2013-03-01,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111.00
2014-12-01,Eldon Cleatmat Chair Mats for Medium Pile Carpets,167.00
2015-03-01,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159.00
2013-12-01,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,191.00
2015-11-01,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,239.00
2015-02-01,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,318.00
2013-11-01,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,398.00
2014-07-01,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,182.00
2013-12-01,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.00
2014-01-01,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,255.00
2013-01-01,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,273.00
2015-08-01,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,273.00
2015-04-01,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30.00
2016-12-01,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",38.00
2016-07-01,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",91.00
2015-12-01,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",114.00
2013-08-01,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",121.00
2013-11-01,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",152.00
2013-11-01,Eldon Econocleat Chair Mats for Low Pile Carpets,124.00
2014-09-01,Eldon Econocleat Chair Mats for Low Pile Carpets,207.00
2015-06-01,Eldon Executive Woodline II Cherry Finish Desk Accessories,33.00
2016-05-01,Eldon Executive Woodline II Cherry Finish Desk Accessories,65.00
2014-06-01,"Eldon Executive Woodline II Desk Accessories, Mahogany",20.00
2014-08-01,"Eldon Executive Woodline II Desk Accessories, Mahogany",20.00
2013-11-01,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.00
2016-04-01,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.00
2016-12-01,"Eldon Executive Woodline II Desk Accessories, Mahogany",201.00
2013-11-01,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.00
2014-03-01,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",31.00
2013-01-01,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",58.00
2015-09-01,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15.00
2016-11-01,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",23.00
2015-10-01,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",38.00
2013-03-01,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",46.00
2016-10-01,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",46.00
2015-07-01,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",95.00
2015-05-01,Eldon Expressions Mahogany Wood Desk Collection,25.00
2015-09-01,Eldon Expressions Mahogany Wood Desk Collection,69.00
2015-09-01,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",15.00
2016-03-01,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",15.00
2016-09-01,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",23.00
2014-03-01,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",47.00
2016-04-01,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",56.00
2016-09-01,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",17.00
2014-06-01,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",51.00
2013-11-01,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",53.00
2014-07-01,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",21.00
2016-12-01,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",21.00
2016-01-01,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",28.00
2013-09-01,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",42.00
2013-06-01,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",49.00
2015-11-01,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",10.00
2015-03-01,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",40.00
2015-12-01,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",40.00
2015-10-01,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",60.00
2014-07-01,"Eldon Expressions Wood Desk Accessories, Oak",7.00
2016-06-01,"Eldon Expressions Wood Desk Accessories, Oak",9.00
2016-10-01,"Eldon Expressions Wood Desk Accessories, Oak",12.00
2013-10-01,"Eldon Expressions Wood Desk Accessories, Oak",15.00
2014-08-01,"Eldon Expressions Wood Desk Accessories, Oak",15.00
2014-12-01,"Eldon Expressions Wood Desk Accessories, Oak",15.00
2015-09-01,"Eldon Expressions Wood Desk Accessories, Oak",15.00
2015-12-01,"Eldon Expressions Wood Desk Accessories, Oak",15.00
2016-12-01,"Eldon Expressions Wood Desk Accessories, Oak",15.00
2014-11-01,"Eldon Expressions Wood Desk Accessories, Oak",22.00
2015-06-01,"Eldon Expressions Wood Desk Accessories, Oak",22.00
2016-03-01,"Eldon Expressions Wood Desk Accessories, Oak",22.00
2013-09-01,Eldon File Chest Portable File,79.00
2013-01-01,Eldon Fold 'N Roll Cart System,14.00
2014-10-01,Eldon Fold 'N Roll Cart System,22.00
2013-07-01,Eldon Fold 'N Roll Cart System,56.00
2015-04-01,Eldon Fold 'N Roll Cart System,56.00
2016-01-01,Eldon Fold 'N Roll Cart System,154.00
2016-12-01,Eldon Gobal File Keepers,15.00
2015-09-01,Eldon Gobal File Keepers,24.00
2013-09-01,Eldon Gobal File Keepers,30.00
2014-09-01,Eldon Gobal File Keepers,36.00
2016-10-01,Eldon Gobal File Keepers,106.00
2016-06-01,Eldon Gobal File Keepers,136.00
2014-05-01,Eldon Image Series Black Desk Accessories,8.00
2013-01-01,Eldon Image Series Black Desk Accessories,12.00
2015-07-01,Eldon Image Series Black Desk Accessories,12.00
2016-11-01,Eldon Image Series Black Desk Accessories,16.00
2015-11-01,"Eldon Image Series Desk Accessories, Burgundy",4.00
2016-09-01,"Eldon Image Series Desk Accessories, Burgundy",8.00
2013-12-01,"Eldon Image Series Desk Accessories, Burgundy",13.00
2015-05-01,"Eldon Image Series Desk Accessories, Burgundy",17.00
2016-12-01,"Eldon Image Series Desk Accessories, Burgundy",17.00
2016-11-01,"Eldon Image Series Desk Accessories, Burgundy",21.00
2014-12-01,"Eldon Image Series Desk Accessories, Burgundy",32.00
2016-04-01,"Eldon Imàge Series Desk Accessories, Clear",12.00
2014-11-01,"Eldon Imàge Series Desk Accessories, Clear",17.00
2014-04-01,"Eldon Imàge Series Desk Accessories, Clear",24.00
2013-08-01,"Eldon Image Series Desk Accessories, Ebony",12.00
2016-10-01,"Eldon Image Series Desk Accessories, Ebony",20.00
2015-07-01,"Eldon Image Series Desk Accessories, Ebony",25.00
2015-05-01,"Eldon Image Series Desk Accessories, Ebony",37.00
2015-03-01,"Eldon Image Series Desk Accessories, Ebony",86.00
2015-04-01,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,37.00
2014-11-01,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,71.00
2014-09-01,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,95.00
2016-12-01,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.00
2015-09-01,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,189.00
2013-07-01,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,237.00
2015-09-01,Eldon Pizzaz Desk Accessories,5.00
2013-10-01,Eldon Pizzaz Desk Accessories,9.00
2014-09-01,Eldon Pizzaz Desk Accessories,9.00
2015-01-01,Eldon Pizzaz Desk Accessories,14.00
2013-05-01,Eldon Portable Mobile Manager,45.00
2016-07-01,Eldon Portable Mobile Manager,57.00
2015-11-01,Eldon Portable Mobile Manager,130.00
2013-10-01,Eldon Portable Mobile Manager,141.00
2014-07-01,Eldon Portable Mobile Manager,141.00
2015-04-01,Eldon Portable Mobile Manager,158.00
2016-11-01,Eldon Portable Mobile Manager,226.00
2016-09-01,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,39.00
2014-12-01,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,46.00
2013-09-01,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,58.00
2014-07-01,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,62.00
2016-11-01,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,62.00
2014-02-01,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,77.00
2014-10-01,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,270.00
2016-08-01,Eldon Radial Chair Mat for Low to Medium Pile Carpets,32.00
2015-10-01,Eldon Radial Chair Mat for Low to Medium Pile Carpets,64.00
2016-11-01,Eldon Radial Chair Mat for Low to Medium Pile Carpets,120.00
2015-04-01,Eldon Radial Chair Mat for Low to Medium Pile Carpets,160.00
2013-11-01,Eldon Radial Chair Mat for Low to Medium Pile Carpets,200.00
2016-12-01,Eldon Radial Chair Mat for Low to Medium Pile Carpets,200.00
2014-12-01,"Eldon Regeneration Recycled Desk Accessories, Black",10.00
2015-12-01,"Eldon Regeneration Recycled Desk Accessories, Black",15.00
2014-10-01,"Eldon Regeneration Recycled Desk Accessories, Black",15.00
2016-08-01,"Eldon Regeneration Recycled Desk Accessories, Smoke",3.00
2013-12-01,"Eldon Regeneration Recycled Desk Accessories, Smoke",3.00
2015-11-01,"Eldon Regeneration Recycled Desk Accessories, Smoke",7.00
2014-05-01,"Eldon Regeneration Recycled Desk Accessories, Smoke",8.00
2013-05-01,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.00
2016-10-01,Eldon Shelf Savers Cubes and Bins,11.00
2014-03-01,Eldon Shelf Savers Cubes and Bins,28.00
2015-07-01,Eldon Shelf Savers Cubes and Bins,28.00
2013-03-01,Eldon Shelf Savers Cubes and Bins,45.00
2016-11-01,Eldon Shelf Savers Cubes and Bins,49.00
2014-09-01,Eldon Shelf Savers Cubes and Bins,56.00
2016-06-01,Eldon Shelf Savers Cubes and Bins,84.00
2014-10-01,Eldon Simplefile Box Office,10.00
2014-05-01,Eldon Simplefile Box Office,37.00
2016-12-01,Eldon Simplefile Box Office,37.00
2015-05-01,Eldon Simplefile Box Office,50.00
2016-10-01,Eldon Simplefile Box Office,60.00
2015-11-01,Eldon Simplefile Box Office,65.00
2013-04-01,Eldon Simplefile Box Office,87.00
2015-09-01,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",3.00
2014-11-01,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.00
2016-06-01,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.00
2013-12-01,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",8.00
2016-10-01,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",13.00
2014-02-01,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",16.00
2016-04-01,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.00
2016-05-01,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.00
2014-06-01,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.00
2015-07-01,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.00
2014-11-01,"Eldon Stackable Tray, Side-Load, Legal, Smoke",64.00
2014-08-01,Eldon Wave Desk Accessories,4.00
2014-03-01,Eldon Wave Desk Accessories,5.00
2014-11-01,Eldon Wave Desk Accessories,5.00
2013-06-01,Eldon Wave Desk Accessories,6.00
2016-05-01,Eldon Wave Desk Accessories,6.00
2015-11-01,Eldon Wave Desk Accessories,7.00
2013-03-01,Eldon Wave Desk Accessories,13.00
2013-10-01,Eldon Wave Desk Accessories,18.00
2015-04-01,Eldon Wave Desk Accessories,24.00
2016-11-01,Eldon Wave Desk Accessories,47.00
2016-09-01,Eldon Wave Desk Accessories,61.00
2016-12-01,Eldon Wave Desk Accessories,71.00
2015-12-01,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,13.00
2015-09-01,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,21.00
2014-05-01,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,27.00
2015-10-01,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,107.00
2016-05-01,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",477.00
2015-12-01,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",1050.00
2015-09-01,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",1336.00
2016-08-01,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.00
2015-01-01,Electrix Fluorescent Magnifier Lamps & Weighted Base,316.00
2013-05-01,Electrix Halogen Magnifier Lamp,311.00
2016-12-01,Electrix Halogen Magnifier Lamp,389.00
2015-06-01,Electrix Halogen Magnifier Lamp,466.00
2014-06-01,Electrix Halogen Magnifier Lamp,622.00
2015-03-01,Electrix Halogen Magnifier Lamp,972.00
2013-05-01,"Electrix Incandescent Magnifying Lamp, Black",29.00
2013-12-01,"Electrix Incandescent Magnifying Lamp, Black",88.00
2015-12-01,"Elite 5"" Scissors",14.00
2014-09-01,"Elite 5"" Scissors",17.00
2015-09-01,"Elite 5"" Scissors",17.00
2015-03-01,"Elite 5"" Scissors",25.00
2015-11-01,"Elite 5"" Scissors",25.00
2015-07-01,"Elite 5"" Scissors",34.00
2016-12-01,"Elite 5"" Scissors",47.00
2015-12-01,Embossed Ink Jet Note Cards,72.00
2015-11-01,Embossed Ink Jet Note Cards,104.00
2015-04-01,Embossed Ink Jet Note Cards,108.00
2014-04-01,Enermax Acrylux Wireless Keyboard,100.00
2014-01-01,Enermax Acrylux Wireless Keyboard,398.00
2013-12-01,Enermax Acrylux Wireless Keyboard,498.00
2014-09-01,Enermax Acrylux Wireless Keyboard,717.00
2014-12-01,Enermax Acrylux Wireless Keyboard,737.00
2015-12-01,Enermax Aurora Lite Keyboard,78.00
2016-11-01,Enermax Aurora Lite Keyboard,391.00
2015-09-01,Enermax Aurora Lite Keyboard,469.00
2013-02-01,Enermax Aurora Lite Keyboard,703.00
2013-02-01,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.00
2013-04-01,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.00
2016-06-01,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.00
2016-12-01,Enermax Briskie RF Wireless Keyboard and Mouse Combo,116.00
2016-11-01,Enermax Briskie RF Wireless Keyboard and Mouse Combo,166.00
2013-06-01,Epson Perfection V600 Photo Scanner,207.00
2013-09-01,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,560.00
2016-11-01,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,653.00
2013-09-01,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",280.00
2016-06-01,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,2.00
2014-11-01,"Eureka Hand Vacuum, Bagless",198.00
2013-07-01,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",10.00
2014-07-01,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",10.00
2015-10-01,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",16.00
2016-09-01,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",16.00
2013-01-01,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",19.00
2015-12-01,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",39.00
2016-12-01,Eureka Sanitaire  Commercial Upright,66.00
2015-05-01,Eureka Sanitaire  Commercial Upright,663.00
2013-09-01,Eureka Sanitaire  Commercial Upright,795.00
2014-03-01,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",7.00
2015-09-01,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.00
2016-07-01,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.00
2016-06-01,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",42.00
2016-09-01,Eureka The Boss Cordless Rechargeable Stick Vac,82.00
2013-08-01,Eureka The Boss Cordless Rechargeable Stick Vac,102.00
2014-12-01,Eureka The Boss Cordless Rechargeable Stick Vac,153.00
2016-05-01,Eureka The Boss Cordless Rechargeable Stick Vac,153.00
2015-04-01,Eureka The Boss Cordless Rechargeable Stick Vac,204.00
2016-12-01,Eureka The Boss Cordless Rechargeable Stick Vac,255.00
2014-05-01,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.00
2015-03-01,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.00
2016-12-01,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",321.00
2016-11-01,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",401.00
2016-11-01,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",167.00
2016-12-01,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",209.00
2015-11-01,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",335.00
2015-09-01,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",440.00
2014-11-01,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",523.00
2015-05-01,Euro Pro Shark Stick Mini Vacuum,49.00
2016-03-01,Euro Pro Shark Stick Mini Vacuum,49.00
2016-09-01,Euro Pro Shark Stick Mini Vacuum,73.00
2013-09-01,Euro-Pro Shark Turbo Vacuum,31.00
2014-09-01,Euro-Pro Shark Turbo Vacuum,62.00
